task No.,task_name,execution_time,resource_load,earliest_time,latest_time
706,dwd_fi.usp_ww_fi_w1_layer,1,0.034,522,1439
707,dwd_fi.usp_ww_fi_w1_layer_mapping,1,0.04,723,1439
708,dwd_fi.usp_ww_fi_w1_product,1,0.03,711,1439
709,dwd_fi.usp_ww_fi_w1_segment,1,0.068,123,1439
710,dwd_fi.usp_ww_fi_w1_segment_mapping,1,0.043,228,1439
711,dwd_ms.usp_SMB_PRODUCT_SEG_BY_PH4,1,0.049,645,1439
712,dwd_ms.usp_acnt,4,0.071,344,1439
713,dwd_ms.usp_acnt_addr_rel,2,0.036,608,1439
714,dwd_ms.usp_acnt_alias_nm,2,0.032,593,1439
715,dwd_ms.usp_acnt_alt_identity,2,0.05,263,1439
716,dwd_ms.usp_acnt_crm,9,0.045,607,1439
717,dwd_ms.usp_acnt_identity_type,1,0.053,654,1439
718,dwd_ms.usp_acnt_nm_alias_type,1,0.06,631,1439
719,dwd_ms.usp_acnt_regional_dc,1,0.066,28,1439
720,dwd_ms.usp_acnt_rel,2,0.062,798,1439
721,dwd_ms.usp_acnt_sector_to_industry,1,0.058,14,1439
722,dwd_ms.usp_acnt_status,1,0.076,31,1439
723,dwd_ms.usp_acnt_status_rsn,1,0.072,554,1439
724,dwd_ms.usp_acnt_type,1,0.063,777,1439
725,dwd_ms.usp_bp_determ,1,0.07,670,1439
726,dwd_ms.usp_bp_sales_transaction,1,0.072,133,1439
727,dwd_ms.usp_bp_subtype,1,0.07,115,1439
728,dwd_ms.usp_bp_type,1,0.072,486,1439
729,dwd_ms.usp_business_group,1,0.076,371,1439
730,dwd_ms.usp_bysn_sti_data_source_lecoo_daily,5,0.033,766,1439
731,dwd_ms.usp_bysn_sti_data_source_lecoo_final,1,0.057,718,1439
732,dwd_ms.usp_bysn_sti_data_source_sec,3,0.063,775,1439
733,dwd_ms.usp_cdc_and_rdc_shipping_reverse,1,0.05,450,1439
734,dwd_ms.usp_china_idc_yoy_target,1,0.046,503,1439
735,dwd_ms.usp_ciop_prc_bms_con_reseller_transformation,1,0.061,216,1439
736,dwd_ms.usp_city,1,0.033,226,1439
737,dwd_ms.usp_con_cust_seg,1,0.041,49,1439
738,dwd_ms.usp_con_cust_segmentation4_determ,1,0.032,473,1439
739,dwd_ms.usp_con_lecoo_cust_seg_chnl_mapping,1,0.067,389,1439
740,dwd_ms.usp_con_product_seg_by_ph4,1,0.068,658,1439
741,dwd_ms.usp_con_push_out,1,0.063,518,1439
742,dwd_ms.usp_csdc_inv,1,0.054,624,1439
743,dwd_ms.usp_csdc_sec_by_sn_operate_data_pull,1,0.061,760,1439
744,dwd_ms.usp_csdc_sti_bypn_dwd,1,0.046,230,1439
745,dwd_ms.usp_csdc_sti_manual_data_pull,1,0.054,649,1439
746,dwd_ms.usp_csdc_stock_adj_dwd,1,0.061,347,1439
747,dwd_ms.usp_csdc_sync_inv_age,1,0.071,686,1439
748,dwd_ms.usp_cust_po_type,1,0.072,475,1439
749,dwd_ms.usp_domain_sales_skill,1,0.057,294,1439
750,dwd_ms.usp_exp_global_acnt_identification,1,0.036,705,1439
751,dwd_ms.usp_fact_prc_region_target_detail,6,0.074,201,1439
752,dwd_ms.usp_fgi_lecoo_ms_inventory,4,0.063,737,1439
753,dwd_ms.usp_first_trade,1,0.073,780,1439
754,dwd_ms.usp_fr_5s_bu_tree_mapping,1,0.078,596,1439
755,dwd_ms.usp_fr_t_0101_smb_bp_list,1,0.046,547,1439
756,dwd_ms.usp_fr_t_0102_bu_prf_mapping_new,1,0.061,58,1439
757,dwd_ms.usp_global_acnt_identification,1,0.074,442,1439
758,dwd_ms.usp_industry,1,0.032,635,1439
759,dwd_ms.usp_isg_junior_industry,1,0.051,721,1439
760,dwd_ms.usp_isg_prc_business_opportunity,3,0.05,584,1439
761,dwd_ms.usp_isg_prc_calendar,1,0.062,632,1439
762,dwd_ms.usp_isg_prc_execute_proj,8,0.073,657,1439
763,dwd_ms.usp_isg_prc_execute_proj_product_ln_item,21,0.075,741,1439
764,dwd_ms.usp_isg_prc_execute_proj_product_ln_item_subproduct,6,0.04,384,1439
765,dwd_ms.usp_isg_prc_joint_venture_hw_order,1,0.043,708,1439
766,dwd_ms.usp_isg_prc_joint_venture_pipeline,1,0.068,11,1439
767,dwd_ms.usp_isg_prc_joint_venture_svc_order,1,0.032,599,1439
768,dwd_ms.usp_isg_prc_reduction_exrt,4,0.03,708,1439
769,dwd_ms.usp_isg_prc_so,4,0.046,96,1439
770,dwd_ms.usp_isg_prc_so_ln,4,0.056,135,1439
771,dwd_ms.usp_isg_prc_svc_order,1,0.07,781,1439
772,dwd_ms.usp_isg_rel_industry,1,0.064,395,1439
773,dwd_ms.usp_isg_senior_industry,1,0.057,8,1439
774,dwd_ms.usp_l3_l4_lenovo_business_unit_agreement_sales_area,2,0.038,21,1439
775,dwd_ms.usp_lecoo_affiliated_cust,1,0.047,789,1439
776,dwd_ms.usp_lecoo_bulevel6_mapping,1,0.047,385,1439
777,dwd_ms.usp_lecoo_daily_sales_data,1,0.034,447,1439
778,dwd_ms.usp_lecoo_final_sales_data,1,0.031,552,1439
779,dwd_ms.usp_lecoo_internal_supplier,1,0.063,607,1439
780,dwd_ms.usp_lecoo_lebei_store_info,1,0.065,106,1439
781,dwd_ms.usp_lecoo_prc_province,1,0.078,138,1439
782,dwd_ms.usp_main_trade,1,0.039,45,1439
783,dwd_ms.usp_manageregion,1,0.045,220,1439
784,dwd_ms.usp_mktg_status_rad,1,0.036,618,1439
785,dwd_ms.usp_postal_addr,1,0.067,129,1439
786,dwd_ms.usp_prc_acnt,11,0.058,577,1439
787,dwd_ms.usp_prc_bp_purchasing_right_information,1,0.066,797,1439
788,dwd_ms.usp_prc_business_unit_lvl,1,0.049,312,1439
789,dwd_ms.usp_prc_consumer_stock_transfer,3,0.06,702,1439
790,dwd_ms.usp_prc_csdc_moto_offline_chnl_activation,1,0.059,110,1439
791,dwd_ms.usp_prc_csdc_ssdc_activation_dwd,5,0.074,441,1439
792,dwd_ms.usp_prc_daily_cadence_and_target_cadence,1,0.064,551,1439
793,dwd_ms.usp_prc_daily_cadence_and_target_cadence_sell_through_in,2,0.046,228,1439
794,dwd_ms.usp_prc_daily_cadence_and_target_target,4,0.07,484,1439
795,dwd_ms.usp_prc_daily_cadence_and_target_target_sell_through_in,3,0.04,701,1439
796,dwd_ms.usp_prc_fiscal_week_calendar,1,0.061,410,1439
797,dwd_ms.usp_prc_isg_bu_hier,1,0.073,622,1439
798,dwd_ms.usp_prc_national_agent_and_reseller_mapping,1,0.061,757,1439
799,dwd_ms.usp_prc_opportunity_adb_sync,1,0.04,82,1439
800,dwd_ms.usp_prc_opportunity_detail_adb_sync,1,0.075,534,1439
801,dwd_ms.usp_prc_opportunity_detail_history_adb_sync,1,0.043,14,1439
802,dwd_ms.usp_prc_opportunity_history_adb_sync,1,0.03,639,1439
803,dwd_ms.usp_prc_opportunity_order_plan_adb_sync,1,0.077,658,1439
804,dwd_ms.usp_prc_opportunity_order_plan_detail_adb_sync,1,0.049,229,1439
805,dwd_ms.usp_prc_opportunity_order_plan_detail_history_adb_sync,1,0.032,410,1439
806,dwd_ms.usp_prc_opportunity_order_plan_history_adb_sync,1,0.04,654,1439
807,dwd_ms.usp_prc_product_character_value_adb_sync,1,0.073,725,1439
808,dwd_ms.usp_prc_product_div_mapping_adb_sync,1,0.038,273,1439
809,dwd_ms.usp_prc_product_hier_adb_sync,1,0.078,249,1439
810,dwd_ms.usp_prc_quotation_proj_adb_sync,1,0.071,763,1439
811,dwd_ms.usp_prc_quotation_proj_approval_adb_sync,1,0.043,467,1439
812,dwd_ms.usp_prc_quotation_proj_product_adb_sync,1,0.066,86,1439
813,dwd_ms.usp_prc_quotation_proj_product_dist_adb_sync,1,0.068,680,1439
814,dwd_ms.usp_prc_quotation_proj_product_supply_adb_sync,1,0.069,425,1439
815,dwd_ms.usp_prc_quotation_proj_supply_deduction_adb_sync,1,0.041,734,1439
816,dwd_ms.usp_prc_reseller_and_superior_distributor_mapping,1,0.055,172,1439
817,dwd_ms.usp_prc_sale_order_hdr,1,0.034,591,1439
818,dwd_ms.usp_prc_sale_order_ln_item,24,0.049,36,1439
819,dwd_ms.usp_prc_sale_product_base_adb_sync,1,0.048,771,1439
820,dwd_ms.usp_prc_sd_bu_hier,1,0.067,528,1439
821,dwd_ms.usp_prc_serial_no_lvl_chnl_stock_transfer_detail_widetable,4,0.063,498,1439
822,dwd_ms.usp_prc_so,2,0.064,293,1439
823,dwd_ms.usp_prc_so_item,22,0.068,46,1439
824,dwd_ms.usp_prcing_procedure,1,0.069,297,1439
825,dwd_ms.usp_price_list_type,1,0.078,647,1439
826,dwd_ms.usp_product_characteristic_mapping,1,0.034,613,1439
827,dwd_ms.usp_product_ln_to_business_unit,1,0.051,512,1439
828,dwd_ms.usp_proj_quotation,1,0.061,466,1439
829,dwd_ms.usp_ref_isg_china_acnt_sector_to_industry,1,0.046,90,1439
830,dwd_ms.usp_ref_isg_china_cust_lvl_mapping,1,0.046,449,1439
831,dwd_ms.usp_ref_isg_china_newsales3_leader,1,0.045,298,1439
832,dwd_ms.usp_ref_isg_china_presales_employee,1,0.061,544,1439
833,dwd_ms.usp_ref_lbl_formula_detail_adb_sync,1,0.055,150,1439
834,dwd_ms.usp_ref_prc_cto_product_characteristic_mapping,1,0.069,273,1439
835,dwd_ms.usp_ref_prc_fi_accounting,1,0.072,606,1439
836,dwd_ms.usp_ref_quotation_proj_product_div_mapping_adb_sync,1,0.066,113,1439
837,dwd_ms.usp_rel_city_std_nm,1,0.053,666,1439
838,dwd_ms.usp_rel_industry_order_info,2,0.079,513,1439
839,dwd_ms.usp_rel_thinkvision_product_mapping,1,0.056,193,1439
840,dwd_ms.usp_rel_xinchuang_info,2,0.061,7,1439
841,dwd_ms.usp_rel_xinchuang_order,1,0.034,134,1439
842,dwd_ms.usp_sales_territory,2,0.052,222,1439
843,dwd_ms.usp_sales_territory_acnt_type,1,0.044,474,1439
844,dwd_ms.usp_sec_data_all,24,0.056,690,1439
845,dwd_ms.usp_sec_trade,1,0.031,508,1439
846,dwd_ms.usp_smb_cust_seg,1,0.033,470,1439
847,dwd_ms.usp_smb_cust_segmentation4_determ,1,0.03,247,1439
848,dwd_ms.usp_smb_funding_rel,1,0.052,533,1439
849,dwd_ms.usp_smb_lecoo_cust_seg_channel_mapping,1,0.078,604,1439
850,dwd_ms.usp_smb_rel_dflt_combat_unit,1,0.068,784,1439
851,dwd_ms.usp_smb_sn_sti,1,0.038,175,1439
852,dwd_ms.usp_ssdc_chnl_manual_inv_age,2,0.061,443,1439
853,dwd_ms.usp_ssdc_fgi_dwd,1,0.067,228,1439
854,dwd_ms.usp_ssdc_jd_lock_bypn,26,0.046,719,1439
855,dwd_ms.usp_ssdc_smb_bysn_full,12,0.064,239,1439
856,dwd_ms.usp_ssdc_smb_full,6,0.03,194,1439
857,dwd_ms.usp_ssdc_sti_bypn,2,0.073,90,1439
858,dwd_ms.usp_subterritory_acnt,4,0.04,147,1439
859,dwd_ms.usp_svc_prc_acnt,2,0.045,610,1439
860,dwd_ms.usp_svc_prc_bu,1,0.042,23,1439
861,dwd_ms.usp_svc_prc_city,1,0.056,334,1439
862,dwd_ms.usp_svc_prc_contact,1,0.053,511,1439
863,dwd_ms.usp_svc_prc_d365_cd_table,2,0.07,648,1439
864,dwd_ms.usp_svc_prc_opportunity,2,0.044,711,1439
865,dwd_ms.usp_svc_prc_opportunity_product,1,0.053,155,1439
866,dwd_ms.usp_svc_prc_opportunity_resource,1,0.076,223,1439
867,dwd_ms.usp_svc_prc_product_ln,1,0.061,639,1439
868,dwd_ms.usp_svc_prc_province,1,0.062,194,1439
869,dwd_ms.usp_svc_prc_sales_user,1,0.035,234,1439
870,dwd_ms.usp_territory_rel,2,0.032,473,1439
871,dwd_ms.usp_territory_to_employee_rel,2,0.06,144,1439
872,dwd_ms.usp_third_party_gpn_mapping,1,0.046,229,1439
873,dwd_ms_prc_moto_sale_prc_full,2,0.077,655,1439
874,dwd_ms_prc_opportunity_detail_history_prc_merge,4,0.054,479,1439
875,dwd_ms_prc_opportunity_detail_prc_full,4,0.069,329,1439
876,dwd_ms_prc_opportunity_history_prc_merge,4,0.052,437,1439
877,dwd_ms_prc_opportunity_order_plan_detail_history_prc_merge,4,0.046,26,1439
878,dwd_ms_prc_opportunity_order_plan_detail_prc_full,4,0.071,597,1439
879,dwd_ms_prc_opportunity_order_plan_history_prc_merge,4,0.076,339,1439
880,dwd_ms_prc_opportunity_order_plan_prc_full,4,0.038,358,1439
881,dwd_ms_prc_opportunity_prc_full,4,0.037,575,1439
882,dwd_ms_prc_product_character_value_prc_full,5,0.073,112,1439
883,dwd_ms_prc_product_div_mapping_prc_full,5,0.054,58,1439
884,dwd_ms_prc_product_hier_prc_full,4,0.062,21,1439
885,dwd_ms_prc_quotation_proj_approval_prc_full,5,0.033,466,1439
886,dwd_ms_prc_quotation_proj_prc_full,4,0.074,587,1439
887,dwd_ms_prc_quotation_proj_product_dist_prc_full,3,0.066,376,1439
888,dwd_ms_prc_quotation_proj_product_prc_full,4,0.061,314,1439
889,dwd_ms_prc_quotation_proj_product_supply_prc_full,5,0.046,283,1439
890,dwd_ms_prc_quotation_proj_supply_deduction_prc_full,6,0.039,69,1439
891,dwd_ms_prc_sale_order_hdr_prc_full,13,0.046,198,1439
892,dwd_ms_prc_sale_order_ln_item_prc_full,33,0.04,341,1439
893,dwd_ms_prc_sale_order_price_cond_worldwide_full,68,0.033,419,1439
894,dwd_ms_prc_sale_order_price_cond_worldwide_merge,3,0.076,542,1439
895,dwd_ms_prc_sale_product_base_prc_full,4,0.063,486,1439
896,dwd_ms_ref_dist_chnl_mapping_worldwide_full,5,0.03,109,1439
897,dwd_ms_ref_lbl_formula_detail_prc_full,5,0.039,342,1439
898,dwd_ms_ref_order_rsn_mapping_worldwide_full,5,0.064,276,1439
899,dwd_ms_ref_product_div_mapping_worldwide_full,3,0.05,461,1439
900,dwd_ms_ref_product_to_cfc_mapping_worldwide_full,2,0.071,90,1439
901,dwd_ms_ref_quotation_proj_product_div_mapping_prc_full,5,0.07,301,1439
902,dwd_ms_ref_sale_office_mapping_worldwide_full,4,0.048,476,1439
903,dwd_ms_ref_sale_org_mapping_worldwide_full,4,0.057,371,1439
904,dwd_ms_ref_sale_transaction_ln_catg_mapping_worldwide_full,5,0.06,266,1439
905,dwd_ms_ref_sale_transaction_type_mapping_worldwide_full,4,0.071,262,1439
906,dwd_ms_ref_svc_group_mapping_worldwide_full,4,0.054,506,1439
907,dwd_sc.usp_build_plan,2,0.075,493,1439
908,dwd_sc.usp_ecc_lenovo_own_inv_aging_data,3,0.041,564,1439
909,dwd_sc.usp_ecc_so_stock_data,2,0.077,115,1439
910,dwd_sc.usp_ecc_supplier_own_inv_aging_data,2,0.072,287,1439
911,dwd_sc.usp_llsc_prc_doc_flow,1,0.073,406,1439
912,dwd_sc.usp_llsc_row_doc_flow,1,0.038,618,1439
913,dwd_sc.usp_material_master_plant_vw,2,0.053,49,1439
914,dwd_sc.usp_mo,2,0.075,295,1439
915,dwd_sc.usp_mo_bom,3,0.044,245,1439
916,dwd_sc.usp_mo_grgi,2,0.046,604,1439
917,dwd_sc.usp_mo_status_cd,2,0.057,412,1439
918,dwd_sc.usp_normal_stock_data,2,0.062,15,1439
919,dwd_sc.usp_po_acnt_assignment,2,0.035,100,1439
920,dwd_sc.usp_po_hdr,2,0.05,242,1439
921,dwd_sc.usp_po_history,4,0.045,61,1439
922,dwd_sc.usp_po_item,3,0.078,300,1439
923,dwd_sc.usp_po_schedule_ln,1,0.045,717,1439
924,dwd_sc.usp_purchase_group,1,0.072,189,1439
925,dwd_sc.usp_s4_lenovo_own_inv_aging_data,3,0.044,697,1439
926,dwd_sc.usp_s4_supplier_own_inv_aging_data,2,0.031,717,1439
927,dwd_sc.usp_so_bom,3,0.043,488,1439
928,dwd_sc.usp_so_stock_data,2,0.034,100,1439
929,dwd_sc.usp_spl_screening_hdr,2,0.058,30,1439
930,dwd_sc.usp_vendor_special_stock_data,1,0.041,82,1439
931,dwd_srv.usp_baiyingone_eccso,1,0.053,371,1439
932,dwd_srv.usp_con_detail_report_manual_data,1,0.031,543,1439
933,dwd_srv.usp_con_fcst,1,0.066,76,1439
934,dwd_srv.usp_con_spos_order,1,0.041,86,1439
935,dwd_srv.usp_con_svc_btcp_order,4,0.036,146,1439
936,dwd_srv.usp_con_svc_portal_order,2,0.069,180,1439
937,dwd_srv.usp_con_svc_product,1,0.042,642,1439
938,dwd_srv.usp_con_svc_rtm_1,1,0.04,614,1439
939,dwd_srv.usp_con_svc_rtm_2,1,0.03,29,1439
940,dwd_srv.usp_con_svc_sell_out_detail,2,0.067,729,1439
941,dwd_srv.usp_con_svc_stb_registration_detail,2,0.057,731,1439
942,dwd_srv.usp_con_target,1,0.033,257,1439
943,dwd_srv.usp_prc_svc_opportunity,2,0.046,597,1439
944,dwd_srv.usp_prc_svc_order_detail,20,0.056,665,1439
945,dwd_srv.usp_rel_detail_report_manual_data,1,0.05,514,1439
946,dwd_srv.usp_rel_fcst,1,0.032,186,1439
947,dwd_srv.usp_rel_fcst_for_mktg_sales,1,0.059,328,1439
948,dwd_srv.usp_rel_fi_target_fcst,1,0.07,756,1439
949,dwd_srv.usp_rel_historical_manual_data_for_kab,1,0.073,532,1439
950,dwd_srv.usp_rel_historical_manual_data_for_svc,1,0.035,251,1439
951,dwd_srv.usp_rel_order_region,1,0.078,711,1439
952,dwd_srv.usp_rel_target,1,0.044,480,1439
953,dwd_srv.usp_rel_target_for_mktg_sales,1,0.064,627,1439
954,dwd_srv.usp_smb_detail_report_manual_data,1,0.047,521,1439
955,dwd_srv.usp_smb_fcst,1,0.074,635,1439
956,dwd_srv.usp_smb_historical_manual_data,1,0.052,12,1439
957,dwd_srv.usp_smb_ms_svc_route_mapping,1,0.031,71,1439
958,dwd_srv.usp_smb_svc_order,1,0.059,703,1439
959,dwd_srv.usp_smb_svc_order_item,1,0.043,372,1439
960,dwd_srv.usp_smb_svc_sales_and_route_mapping,1,0.076,626,1439
961,dwd_srv.usp_smb_svc_sda_detail_for_mktg_sales,1,0.075,242,1439
962,dwd_srv.usp_smb_svc_stb_registration_detail_by_sn,2,0.035,621,1439
963,dwd_srv.usp_smb_svc_stb_registration_mtm_list,1,0.053,168,1439
964,dwd_srv.usp_smb_target,1,0.053,587,1439
965,dwd_srv.usp_svc_portfolio_lvl_1,1,0.075,419,1439
966,dwd_srv.usp_svc_portfolio_lvl_2,1,0.052,544,1439
967,dwd_srv.usp_svc_portfolio_lvl_3,1,0.036,509,1439
968,dwd_srv.usp_svc_prc_con_retail_family_history_record,1,0.075,320,1439
969,dwd_srv.usp_svc_prc_con_retail_family_shop_spare_gold,1,0.056,529,1439
970,dwd_srv.usp_svc_prc_product,1,0.063,434,1439
971,dwd_srv.usp_svc_prc_store,1,0.059,595,1439
972,dwd_srv.usp_svc_product,1,0.057,346,1439
973,dwd_srv.usp_svc_product_price_book,1,0.033,245,1439
974,dwd_srv.usp_svc_rel_prc_acnt_region_mapping,1,0.078,489,1439
975,dwd_srv.usp_svc_sales_route,1,0.072,86,1439
976,dwd_srv.usp_ttl_gaap,1,0.057,197,1439
977,dwd_srv_ww.usp_asset_wty,10,0.055,275,1439
978,dwd_srv_ww.usp_cust_asset,6,0.049,508,1439
979,dwd_srv_ww.usp_ref_svc_nec_simulation,1,0.039,47,1439
980,dwd_srv_ww.usp_ref_svc_profit_center_scope,1,0.045,346,1439
981,dwd_srv_ww.usp_svc_ln_upsell_billing,8,0.047,330,1439
982,dwd_srv_ww.usp_svc_ln_upsell_sales_transaction,13,0.05,407,1439
983,dwd_srv_ww.usp_svc_serviceplus_exrt,2,0.033,152,1439
984,dwd_srv_ww.usp_svc_subs_billing_item,1,0.044,421,1439
985,dwd_srv_ww.usp_svc_subs_contract,1,0.055,130,1439
986,dwd_srv_ww.usp_wo,12,0.053,447,1439
987,dwd_srv_ww.usp_wo_ln_item,13,0.034,768,1439
988,dwd_srv_ww.usp_wo_ln_item_acct_ind,5,0.06,440,1439
989,dwd_srv_ww.usp_wo_ln_item_status,6,0.051,166,1439
990,dwd_srv_ww.usp_wo_overall_status,6,0.061,180,1439
991,ext.usp_optimus_service_booking_isg,3,0.033,80,1439
992,ext.usp_optimus_service_gaap_isg,4,0.035,773,1439
993,ods.Koala_LK_CLOSE_CODE_DESC,2,0.056,761,1439
994,ods.Koala_LK_SERV_DEL_DESC,2,0.058,427,1439
995,ods.Koala_PC_INCIDENT_CFIUS_CONSTRAINED,9,0.079,68,1439
996,ods.Koala_PC_INCIDENT_ROOT,5,0.061,373,1439
997,ods.Koala_PC_LABOR,5,0.036,354,1439
998,ods.Koala_PC_PARTS,4,0.059,701,1439
999,ods.Koala_PC_STATUS,6,0.034,711,1439
1000,ods.LSCRM_ZIBT_SOFTACT,3,0.037,720,1439
1001,ods.PX_AP_WISTRON_DATA_IL,2,0.05,35,1439
1002,ods.ad_odh_empinfoad,2,0.049,196,1439
1003,ods.ailab_hybrid_summary_data,3,0.073,360,1439
1004,ods.anaplan_fi_budget_center_l3_mapping,2,0.033,253,1439
1005,ods.anaplan_fi_ecc_ledgers,3,0.074,431,1439
1006,ods.anaplan_fi_monthly_trend_report,2,0.059,222,1439
1007,ods.anaplan_fi_subpackage_mapping,1,0.032,695,1439
1008,ods.ap_pcsd_ceo_ww_pcsd_daily_load,2,0.034,217,1439
1009,ods.baiyingone_eccso,2,0.042,171,1439
1010,ods.bpc_/b28/hwwd80d2,1,0.056,321,1439
1011,ods.bpc_/b28/hwwdg2u5,1,0.042,583,1439
1012,ods.bpc_/b28/hwwdhrcy,1,0.064,608,1439
1013,ods.bpc_/b28/pwwd80d2,1,0.059,251,1439
1014,ods.bpc_/b28/pwwdg2u5,1,0.037,731,1439
1015,ods.bpc_/b28/pwwdhrcy,1,0.052,788,1439
1016,ods.bpc_/b28/twwd80d2,1,0.036,495,1439
1017,ods.bpc_/b28/twwdg2u5,2,0.072,275,1439
1018,ods.bpc_/b28/twwdhrcy,1,0.052,260,1439
1019,ods.bpc_/bic/aco_bps0200,3,0.058,73,1439
1020,ods.bpc_/bic/aco_bps0500,2,0.065,419,1439
1021,ods.bpc_/bic/aco_bps0600,2,0.062,324,1439
1022,ods.bpc_/bic/aco_bps1000,5,0.043,484,1439
1023,ods.bpc_/bic/aco_bps1100,2,0.075,677,1439
1024,ods.bpc_/bic/aco_bps1200,3,0.074,376,1439
1025,ods.bpc_/bic/aco_bps1600,2,0.076,762,1439
1026,ods.bpc_b28_hwwdbb3e,1,0.036,654,1439
1027,ods.bpc_b28_hwwdiq8e,1,0.035,481,1439
1028,ods.bpc_b28_hwwdknf8,2,0.071,606,1439
1029,ods.bpc_b28_hwwdkpce,1,0.057,44,1439
1030,ods.bpc_b28_hwwdkvhu,1,0.065,327,1439
1031,ods.bpc_b28_hwwdm24m,2,0.051,469,1439
1032,ods.bpc_b28_hwwdmr1d,1,0.034,627,1439
1033,ods.bpc_b28_hwwdmw89,1,0.031,217,1439
1034,ods.bpc_b28_pwwdbb3e,1,0.078,233,1439
1035,ods.bpc_b28_pwwdiq8e,1,0.056,567,1439
1036,ods.bpc_b28_pwwdknf8,1,0.068,395,1439
1037,ods.bpc_b28_pwwdkpce,1,0.072,640,1439
1038,ods.bpc_b28_pwwdkvhu,1,0.056,159,1439
1039,ods.bpc_b28_pwwdm24m,1,0.038,22,1439
1040,ods.bpc_b28_pwwdmr1d,1,0.045,43,1439
1041,ods.bpc_b28_pwwdmw89,1,0.075,693,1439
1042,ods.bpc_b28_twwdbb3e,1,0.066,161,1439
1043,ods.bpc_b28_twwdiq8e,1,0.036,478,1439
1044,ods.bpc_b28_twwdknf8,1,0.038,64,1439
1045,ods.bpc_b28_twwdkpce,1,0.061,562,1439
1046,ods.bpc_b28_twwdkvhu,1,0.049,260,1439
1047,ods.bpc_b28_twwdm24m,1,0.074,581,1439
1048,ods.bpc_b28_twwdmr1d,1,0.071,372,1439
1049,ods.bpc_b28_twwdmw89,1,0.031,643,1439
1050,ods.bpt_bs_customer,2,0.055,355,1439
1051,ods.bpt_con_flex_portfoliodealdeletelog,3,0.054,326,1439
1052,ods.bpt_con_magellan_dt_dealinfo,2,0.034,793,1439
1053,ods.bpt_con_magellan_pt_portfolioheader,3,0.038,530,1439
1054,ods.bpt_con_magellan_pt_portfolioitem,5,0.057,441,1439
1055,ods.bpt_flex_portfoliosmbdeletelog,2,0.043,581,1439
1056,ods.bpt_mtm_charactervalue,2,0.064,378,1439
1057,ods.bpt_mtm_info,7,0.067,290,1439
1058,ods.bpt_smb_flex_siso_report,1,0.071,319,1439
1059,ods.bpt_smb_magellan_countryplanheader,2,0.074,653,1439
1060,ods.bpt_smb_magellan_countryplanhighlevelpl,2,0.036,97,1439
1061,ods.bpt_smb_magellan_pt_portfolioheader,2,0.045,606,1439
1062,ods.bpt_smb_magellan_pt_portfolioitem,22,0.048,354,1439
1063,ods.bpt_smb_magellan_siso_report,3,0.067,358,1439
1064,ods.btcp_exbtcptobigdataplatform,2,0.037,711,1439
1065,ods.btcp_exbtcptobigdataplatformforre,3,0.07,798,1439
1066,ods.bw_/bic/AZBILL_U100,4,0.032,278,1439
1067,ods.bw_/bic/azc_bla102,2,0.061,168,1439
1068,ods.bw_/bic/azc_bla1700,2,0.031,188,1439
1069,ods.bw_/bic/azc_bps0400,3,0.049,497,1439
1070,ods.bw_/bic/azc_eea242,2,0.067,334,1439
1071,ods.bw_/bic/azc_eea252,3,0.05,450,1439
1072,ods.bw_/bic/azc_eea302,2,0.03,606,1439
1073,ods.bw_/bic/azc_eea312,3,0.056,350,1439
1074,ods.bw_/bic/azc_eea322,2,0.04,440,1439
1075,ods.bw_/bic/azc_fia022,6,0.039,166,1439
1076,ods.bw_/bic/azc_opa082,3,0.04,699,1439
1077,ods.bw_/bic/azc_opa112,2,0.035,391,1439
1078,ods.bw_/bic/azc_sda042,2,0.057,613,1439
1079,ods.bw_/bic/azc_sfa022,17,0.035,376,1439
1080,ods.bw_/bic/azc_sfa032,12,0.058,46,1439
1081,ods.bw_/bic/azc_sra032,6,0.067,288,1439
1082,ods.bw_/bic/azi_bla122,3,0.052,525,1439
1083,ods.bw_/bic/azi_bla252,3,0.032,96,1439
1084,ods.bw_/bic/azi_bls2300,2,0.076,510,1439
1085,ods.bw_/bic/azi_cfa012,10,0.03,98,1439
1086,ods.bw_/bic/azi_ees5300,2,0.07,247,1439
1087,ods.bw_/bic/azi_fia022,2,0.047,541,1439
1088,ods.bw_/bic/azi_soaa02,3,0.053,292,1439
1089,ods.bw_/bic/azi_soaa12,2,0.054,662,1439
1090,ods.bw_/bic/azi_soaa22,2,0.039,379,1439
1091,ods.bw_/bic/azi_soaa32,2,0.069,570,1439
1092,ods.bw_/bic/azsgmts0200,1,0.052,205,1439
1093,ods.bw_/bic/azsgmts0500,1,0.052,562,1439
1094,ods.bw_/bic/azstp_s0100,2,0.035,2,1439
1095,ods.bw_/bic/pzbunum,2,0.045,387,1439
1096,ods.bw_/bic/pzbusgmt,2,0.043,613,1439
1097,ods.bw_/bic/pzcgprct,1,0.04,25,1439
1098,ods.bw_/bic/pzdoc_type,1,0.034,142,1439
1099,ods.bw_/bic/pzpsol_iid,2,0.033,263,1439
1100,ods.bw_/bic/tzbpcser,1,0.064,620,1439
1101,ods.bw_/bic/tzzbpcbu,2,0.048,669,1439
1102,ods.bw__bic_azc_sra052,3,0.049,445,1439
1103,ods.bw__bic_azc_sws0200,3,0.06,581,1439
1104,ods.bw_azi_ops5000,1,0.035,610,1439
